# time  ID  size  fromHost  toHost  TTL  isResponse
11365.2400 M5858 1303878 dtn1_7 ADB2 140 N 
11369.8981 M5859 2426170 dtn1_7 ADB2 140 N 
11370.5017 M5860 2256995 dtn1_9 ADB2 140 N 
11370.6483 M5861 2067523 dtn1_9 ADB2 140 N 
11371.0215 M5862 1972496 dtn2_13 ADB2 140 N 
11371.5920 M5863 1299989 dtn2_15 ADB2 140 N 
11372.3791 M5864 2747564 dtn2_11 ADB2 140 N 
11373.9431 M5865 2577719 dtn2_13 ADB2 140 N 
11378.7701 M5866 2673865 dtn1_10 ADB2 140 N 
11379.9819 M5867 1951224 dtn1_6 ADB2 140 N 
11382.5837 M5868 2467105 dtn2_14 ADB2 140 N 
11382.8801 M5869 1750925 dtn1_7 ADB2 140 N 
11387.7124 M5870 2726773 dtn1_8 ADB2 140 N 
11393.2353 M5871 2342441 dtn1_7 ADB2 140 N 
11394.1703 M5872 1516884 dtn2_13 ADB2 140 N 
11398.4820 M5873 1555680 dtn2_13 ADB2 140 N 
11402.2198 M5874 2008518 dtn2_13 ADB2 140 N 
11404.0125 M5875 2981600 dtn1_7 ADB2 140 N 
11405.7122 M5876 2779921 dtn1_10 ADB2 140 N 
11410.8426 M5877 2900103 dtn2_14 ADB2 140 N 
11411.0182 M5878 2670557 dtn2_14 ADB2 140 N 
11411.1364 M5879 2736166 dtn1_7 ADB2 140 N 
11412.0978 M5880 2471467 dtn1_9 ADB2 140 N 
11413.6384 M5881 2751807 dtn2_15 ADB2 140 N 
11415.3973 M5882 2228259 dtn2_14 ADB2 140 N 
11417.1030 M5883 1340228 dtn2_11 ADB2 140 N 
11419.5073 M5884 2218218 dtn2_15 ADB2 140 N 
11421.7098 M5885 1148909 dtn1_8 ADB2 140 N 
11425.9441 M5886 1745739 dtn1_10 ADB2 140 N 
11427.1886 M5887 1207903 dtn2_11 ADB2 140 N 
11431.6191 M5888 1188635 dtn1_6 ADB2 140 N 
11433.0747 M5889 1483785 dtn2_13 ADB2 140 N 
11433.2289 M5890 1829743 dtn1_10 ADB2 140 N 
11442.0402 M5891 2543658 dtn2_14 ADB2 140 N 
11446.0655 M5892 1515325 dtn2_13 ADB2 140 N 
11449.6492 M5893 1757087 dtn2_11 ADB2 140 N 
11451.9702 M5894 1172556 dtn2_14 ADB2 140 N 
11452.2459 M5895 2411579 dtn2_11 ADB2 140 N 
11453.4138 M5896 1178699 dtn2_14 ADB2 140 N 
11459.7217 M5897 1363320 dtn1_9 ADB2 140 N 
11460.8048 M5898 1828516 dtn2_11 ADB2 140 N 
11460.8693 M5899 1453063 dtn2_13 ADB2 140 N 
11461.5834 M5900 2161203 dtn2_12 ADB2 140 N 
11463.6767 M5901 2958302 dtn2_12 ADB2 140 N 
11464.1915 M5902 2419767 dtn2_12 ADB2 140 N 
11466.2830 M5903 2872305 dtn1_7 ADB2 140 N 
11469.9518 M5904 2550618 dtn2_15 ADB2 140 N 
11470.3957 M5905 1372548 dtn2_14 ADB2 140 N 
11472.4041 M5906 1147366 dtn2_12 ADB2 140 N 
11473.1978 M5907 2252933 dtn1_10 ADB2 140 N 
11474.3189 M5908 1041489 dtn2_14 ADB2 140 N 
11476.2436 M5909 1987725 dtn1_9 ADB2 140 N 
11477.0427 M5910 1755628 dtn2_11 ADB2 140 N 
11477.3488 M5911 2452043 dtn1_9 ADB2 140 N 
11482.7912 M5912 2085152 dtn1_10 ADB2 140 N 
11483.3241 M5913 1953580 dtn2_13 ADB2 140 N 
11484.4644 M5914 1673411 dtn2_12 ADB2 140 N 
11487.0561 M5915 1819070 dtn2_12 ADB2 140 N 
11487.4565 M5916 1842230 dtn2_14 ADB2 140 N 
11489.1357 M5917 1520241 dtn1_7 ADB2 140 N 
11496.5517 M5918 2699800 dtn2_11 ADB2 140 N 
11497.8448 M5919 2740068 dtn2_14 ADB2 140 N 
11498.6211 M5920 1537523 dtn1_10 ADB2 140 N 
11501.0801 M5921 1400107 dtn1_10 ADB2 140 N 
11503.7946 M5922 1222003 dtn1_10 ADB2 140 N 
11505.4979 M5923 2478207 dtn1_7 ADB2 140 N 
11507.3063 M5924 2355034 dtn2_13 ADB2 140 N 
11507.5371 M5925 1349233 dtn1_7 ADB2 140 N 
11509.4434 M5926 1144814 dtn2_15 ADB2 140 N 
11510.4825 M5927 1132649 dtn1_10 ADB2 140 N 
11513.9832 M5928 1999838 dtn2_15 ADB2 140 N 
11515.3952 M5929 1340612 dtn2_14 ADB2 140 N 
11516.6665 M5930 1994008 dtn1_7 ADB2 140 N 
11517.7759 M5931 1382279 dtn1_7 ADB2 140 N 
11522.3543 M5932 1670479 dtn2_15 ADB2 140 N 
11523.7876 M5933 2458071 dtn2_15 ADB2 140 N 
11525.1715 M5934 2140142 dtn2_11 ADB2 140 N 
11528.6937 M5935 2808028 dtn1_8 ADB2 140 N 
11528.9201 M5936 1082217 dtn2_14 ADB2 140 N 
11528.9247 M5937 1542519 dtn1_10 ADB2 140 N 
11530.2788 N74 1000000 ADB2 dtn2_12 140 N 
11531.9474 M5938 1808766 dtn2_12 ADB2 140 N 
11534.5957 M5939 1365830 dtn1_7 ADB2 140 N 
11539.0365 M5940 2737154 dtn2_12 ADB2 140 N 
11540.2023 M5941 1424654 dtn1_7 ADB2 140 N 
11541.0053 N75 1000000 ADB2 dtn2_11 140 N 
11541.2381 M5942 1369888 dtn2_15 ADB2 140 N 
11541.3709 M5943 2497101 dtn1_7 ADB2 140 N 
11551.5107 M5944 2069591 dtn1_8 ADB2 140 N 
11554.5656 M5945 2299978 dtn2_15 ADB2 140 N 
11555.8707 M5946 2790874 dtn2_14 ADB2 140 N 
11559.2572 M5947 2428319 dtn2_13 ADB2 140 N 
11561.9312 M5948 2333690 dtn2_15 ADB2 140 N 
11562.5252 M5949 1431011 dtn2_13 ADB2 140 N 
11562.8258 M5950 1907416 dtn2_15 ADB2 140 N 
11572.3141 M5951 2372128 dtn1_6 ADB2 140 N 
11574.9521 M5952 2471138 dtn1_8 ADB2 140 N 
11579.2706 M5953 1848706 dtn2_13 ADB2 140 N 
11581.5060 M5954 2376078 dtn2_15 ADB2 140 N 
11586.1289 M5955 2823846 dtn1_10 ADB2 140 N 
11588.9783 M5956 2798742 dtn1_7 ADB2 140 N 
11589.4127 M5957 1457093 dtn2_13 ADB2 140 N 
11591.0031 M5958 2850163 dtn2_12 ADB2 140 N 
11593.2629 M5959 1872971 dtn2_14 ADB2 140 N 
11599.0437 M5960 1304959 dtn2_13 ADB2 140 N 
11599.6283 M5961 2170215 dtn1_8 ADB2 140 N 
11600.4466 M5962 1767394 dtn1_9 ADB2 140 N 
11600.6351 M5963 2896228 dtn1_6 ADB2 140 N 
11602.3376 M5964 1321170 dtn2_13 ADB2 140 N 
11604.0189 M5965 2291589 dtn1_9 ADB2 140 N 
11610.0428 M5966 2990998 dtn2_11 ADB2 140 N 
11615.8736 M5967 2183062 dtn2_14 ADB2 140 N 
11616.1780 M5968 2561311 dtn2_12 ADB2 140 N 
11616.7314 M5969 2058116 dtn2_14 ADB2 140 N 
11618.4984 M5970 1854283 dtn1_9 ADB2 140 N 
11619.4965 M5971 1611407 dtn2_12 ADB2 140 N 
11620.6224 N76 1000000 ADB2 dtn2_12 140 N 
11622.4461 M5972 1123457 dtn2_11 ADB2 140 N 
11624.3359 M5973 1760151 dtn1_8 ADB2 140 N 
11624.5064 M5974 1455477 dtn1_10 ADB2 140 N 
11625.7016 M5975 1505113 dtn2_12 ADB2 140 N 
11629.0264 M5976 2518891 dtn2_11 ADB2 140 N 
11631.2936 M5977 2306021 dtn1_9 ADB2 140 N 
11631.8473 M5978 2528422 dtn1_7 ADB2 140 N 
11632.7238 M5979 1966035 dtn1_8 ADB2 140 N 
11635.6359 M5980 1587731 dtn1_8 ADB2 140 N 
11637.6341 M5981 1078608 dtn2_12 ADB2 140 N 
11638.3649 M5982 2671240 dtn1_6 ADB2 140 N 
11649.9548 M5983 2054466 dtn1_6 ADB2 140 N 
11653.1092 M5984 2210053 dtn1_10 ADB2 140 N 
11653.3916 M5985 2370648 dtn1_10 ADB2 140 N 
11653.8932 M5986 1532284 dtn2_14 ADB2 140 N 
11655.4077 M5987 2539660 dtn1_7 ADB2 140 N 
11656.5839 N77 1000000 ADB2 dtn1_6 140 N 
11658.1678 M5988 2693711 dtn1_9 ADB2 140 N 
11660.2198 M5989 2539046 dtn2_15 ADB2 140 N 
11668.2899 M5990 1064406 dtn2_13 ADB2 140 N 
11670.2181 M5991 1975181 dtn2_11 ADB2 140 N 
11671.1345 M5992 1500876 dtn2_15 ADB2 140 N 
11671.7161 M5993 1722285 dtn1_10 ADB2 140 N 
11672.8853 M5994 1330366 dtn1_8 ADB2 140 N 
11675.3997 M5995 1840521 dtn2_12 ADB2 140 N 
11677.9585 M5996 1505688 dtn2_15 ADB2 140 N 
11680.3474 M5997 2180980 dtn2_15 ADB2 140 N 
11681.6756 M5998 1074604 dtn1_6 ADB2 140 N 
11684.8812 M5999 1001290 dtn1_10 ADB2 140 N 
11685.3311 M6000 1956887 dtn2_11 ADB2 140 N 
11686.9768 M6001 1212791 dtn2_14 ADB2 140 N 
11692.2590 M6002 2481288 dtn1_8 ADB2 140 N 
11694.5207 M6003 2170700 dtn1_8 ADB2 140 N 
11696.0415 M6004 2933418 dtn2_12 ADB2 140 N 
11696.0454 M6005 1409588 dtn1_8 ADB2 140 N 
11697.2096 M6006 1822309 dtn2_13 ADB2 140 N 
11697.8603 M6007 2397083 dtn1_7 ADB2 140 N 
11698.9193 M6008 2414455 dtn1_6 ADB2 140 N 
11699.2750 M6009 1208394 dtn2_15 ADB2 140 N 
11701.7402 M6010 2056033 dtn2_12 ADB2 140 N 
11703.6127 M6011 2608581 dtn2_11 ADB2 140 N 
11712.9288 M6012 2239964 dtn2_14 ADB2 140 N 
11716.0555 M6013 1493187 dtn2_15 ADB2 140 N 
11718.0791 M6014 1868579 dtn1_6 ADB2 140 N 
11722.3785 M6015 2300915 dtn2_12 ADB2 140 N 
11722.9739 M6016 2312185 dtn1_6 ADB2 140 N 
11723.1142 M6017 2518651 dtn1_8 ADB2 140 N 
11723.7677 M6018 2447480 dtn1_10 ADB2 140 N 
11729.5416 M6019 2526747 dtn1_7 ADB2 140 N 
11732.6565 M6020 2523231 dtn2_12 ADB2 140 N 
11732.8510 M6021 1642273 dtn1_10 ADB2 140 N 
11733.8998 M6022 2780307 dtn1_10 ADB2 140 N 
11735.5316 M6023 2419545 dtn1_7 ADB2 140 N 
11738.6725 N78 1000000 ADB2 dtn1_6 140 N 
11739.9981 M6024 2244192 dtn2_11 ADB2 140 N 
11741.5691 M6025 1965027 dtn1_7 ADB2 140 N 
11744.0264 M6026 2096232 dtn1_7 ADB2 140 N 
11749.2968 M6027 1046628 dtn1_8 ADB2 140 N 
11751.2081 M6028 2461052 dtn1_8 ADB2 140 N 
11752.8893 M6029 2377903 dtn1_6 ADB2 140 N 
11756.7542 M6030 2928940 dtn1_6 ADB2 140 N 
11757.6668 M6031 1583908 dtn1_7 ADB2 140 N 
11760.9847 M6032 1655917 dtn2_13 ADB2 140 N 
11761.5742 M6033 2373277 dtn2_14 ADB2 140 N 
11761.6804 M6034 1589235 dtn1_10 ADB2 140 N 
11766.6101 M6035 1592041 dtn2_13 ADB2 140 N 
11768.6723 M6036 1014872 dtn2_12 ADB2 140 N 
11769.8758 M6037 2873072 dtn1_8 ADB2 140 N 
11770.8975 M6038 1441390 dtn1_10 ADB2 140 N 
11773.9435 M6039 1407678 dtn1_8 ADB2 140 N 
11774.4352 M6040 2825625 dtn2_13 ADB2 140 N 
11777.9091 M6041 2268356 dtn1_9 ADB2 140 N 
11778.0696 M6042 1324361 dtn1_10 ADB2 140 N 
11780.3725 M6043 1987299 dtn2_13 ADB2 140 N 
11781.0580 M6044 1246898 dtn2_12 ADB2 140 N 
11781.2131 M6045 1129162 dtn1_6 ADB2 140 N 
11782.6858 M6046 2126886 dtn1_8 ADB2 140 N 
11782.8698 M6047 1834082 dtn1_6 ADB2 140 N 
11785.9456 M6048 1555416 dtn2_14 ADB2 140 N 
11786.9219 M6049 2049846 dtn2_14 ADB2 140 N 
11788.4029 M6050 2069568 dtn1_7 ADB2 140 N 
11790.1784 M6051 2697921 dtn1_6 ADB2 140 N 
11796.7436 M6052 1691170 dtn2_14 ADB2 140 N 
11799.0107 M6053 2370114 dtn2_15 ADB2 140 N 
11804.7688 M6054 2120231 dtn1_6 ADB2 140 N 
11805.1978 M6055 2092894 dtn2_15 ADB2 140 N 
11805.9751 M6056 2313559 dtn2_12 ADB2 140 N 
11806.1155 M6057 2537428 dtn1_9 ADB2 140 N 
11806.3613 M6058 1358875 dtn2_12 ADB2 140 N 
11806.4248 M6059 1624800 dtn2_14 ADB2 140 N 
11810.7012 M6060 1601371 dtn1_8 ADB2 140 N 
11811.5450 M6061 2140612 dtn1_7 ADB2 140 N 
11816.2606 M6062 1424912 dtn2_12 ADB2 140 N 
11817.9010 M6063 1917649 dtn2_11 ADB2 140 N 
11818.5104 M6064 1280061 dtn1_6 ADB2 140 N 
11822.3141 M6065 1095361 dtn2_12 ADB2 140 N 
11823.3158 M6066 2359623 dtn2_13 ADB2 140 N 
11825.7531 M6067 2406610 dtn1_9 ADB2 140 N 
11825.7808 M6068 1440232 dtn1_7 ADB2 140 N 
11827.9695 M6069 1823321 dtn1_10 ADB2 140 N 
11829.5174 M6070 2221196 dtn1_9 ADB2 140 N 
11829.7952 M6071 2517486 dtn2_13 ADB2 140 N 
11831.2688 M6072 2887277 dtn1_7 ADB2 140 N 
11835.0712 M6073 1404319 dtn2_11 ADB2 140 N 
11836.5298 M6074 2983192 dtn2_14 ADB2 140 N 
11837.2501 M6075 1971352 dtn1_9 ADB2 140 N 
11837.7298 M6076 1182193 dtn2_11 ADB2 140 N 
11838.0994 M6077 1985135 dtn2_14 ADB2 140 N 
11839.2425 M6078 1138060 dtn1_8 ADB2 140 N 
11841.0368 M6079 2459193 dtn1_6 ADB2 140 N 
11841.3981 M6080 1318336 dtn2_12 ADB2 140 N 
11842.9261 M6081 1303638 dtn1_9 ADB2 140 N 
11846.1401 M6082 1071119 dtn2_13 ADB2 140 N 
11851.4722 M6083 1445480 dtn2_15 ADB2 140 N 
11854.6922 M6084 1250422 dtn1_10 ADB2 140 N 
11855.1282 M6085 2266005 dtn2_11 ADB2 140 N 
11856.6608 M6086 1311885 dtn1_8 ADB2 140 N 
11859.9170 M6087 2076102 dtn2_11 ADB2 140 N 
11861.7059 M6088 2479181 dtn2_11 ADB2 140 N 
11863.6259 M6089 1617229 dtn2_13 ADB2 140 N 
11869.6754 M6090 2849045 dtn1_8 ADB2 140 N 
11870.3437 M6091 2346985 dtn2_11 ADB2 140 N 
11870.7118 M6092 2473233 dtn2_13 ADB2 140 N 
11878.9060 M6093 1450301 dtn1_7 ADB2 140 N 
11879.5178 M6094 2193111 dtn1_10 ADB2 140 N 
11880.7030 M6095 2844285 dtn1_10 ADB2 140 N 
11888.1397 M6096 2260388 dtn1_9 ADB2 140 N 
11889.6242 M6097 1423023 dtn2_14 ADB2 140 N 
11890.5270 M6098 1177023 dtn2_14 ADB2 140 N 
11891.0008 M6099 2558579 dtn2_15 ADB2 140 N 
11892.3849 M6100 2385462 dtn1_8 ADB2 140 N 
11896.2559 M6101 1059321 dtn2_13 ADB2 140 N 
11896.9417 M6102 1903930 dtn2_12 ADB2 140 N 
11897.6996 M6103 2902105 dtn2_15 ADB2 140 N 
11899.2081 M6104 2420109 dtn2_15 ADB2 140 N 
11899.2740 M6105 1601575 dtn2_14 ADB2 140 N 
11899.4688 M6106 1140107 dtn2_14 ADB2 140 N 
11904.2199 M6107 2473424 dtn2_13 ADB2 140 N 
11909.1222 M6108 2735861 dtn1_8 ADB2 140 N 
11909.2321 M6109 2157631 dtn2_13 ADB2 140 N 
11909.5580 M6110 1664081 dtn1_6 ADB2 140 N 
11913.3610 M6111 2842916 dtn2_14 ADB2 140 N 
11913.8246 M6112 1364428 dtn1_6 ADB2 140 N 
11916.8868 M6113 1761189 dtn1_8 ADB2 140 N 
11918.0690 M6114 1820448 dtn2_15 ADB2 140 N 
11918.3236 M6115 2085374 dtn1_10 ADB2 140 N 
11919.4431 M6116 1784373 dtn2_15 ADB2 140 N 
11919.7252 N79 1000000 ADB2 dtn1_10 140 N 
11920.1461 M6117 2388518 dtn1_9 ADB2 140 N 
11920.6060 M6118 2363970 dtn2_15 ADB2 140 N 
11920.8076 M6119 2077501 dtn2_11 ADB2 140 N 
11921.8935 M6120 2987487 dtn1_10 ADB2 140 N 
11922.5103 M6121 2924056 dtn2_14 ADB2 140 N 
11922.9550 M6122 2808977 dtn2_12 ADB2 140 N 
11928.8479 M6123 1828843 dtn1_7 ADB2 140 N 
11930.6392 M6124 2748793 dtn2_13 ADB2 140 N 
11931.0312 M6125 1708583 dtn2_11 ADB2 140 N 
11932.8950 M6126 1092986 dtn1_8 ADB2 140 N 
11934.8218 M6127 1669715 dtn2_11 ADB2 140 N 
11935.6867 M6128 2395580 dtn2_12 ADB2 140 N 
11937.9204 M6129 2596403 dtn1_7 ADB2 140 N 
11938.1022 M6130 2894617 dtn2_14 ADB2 140 N 
11939.9275 M6131 1718712 dtn1_8 ADB2 140 N 
11940.1091 M6132 1611293 dtn2_13 ADB2 140 N 
11942.5756 M6133 1009117 dtn2_12 ADB2 140 N 
11950.4982 M6134 2993908 dtn2_13 ADB2 140 N 
11952.6222 M6135 1205288 dtn2_11 ADB2 140 N 
11954.7439 M6136 2098966 dtn2_11 ADB2 140 N 
11958.3939 M6137 1749801 dtn1_8 ADB2 140 N 
11959.9945 M6138 2897374 dtn2_11 ADB2 140 N 
11961.4986 M6139 1379831 dtn2_15 ADB2 140 N 
11962.8508 M6140 1896601 dtn1_8 ADB2 140 N 
11963.0896 M6141 1537734 dtn1_10 ADB2 140 N 
11965.9264 M6142 1132402 dtn1_9 ADB2 140 N 
11969.1803 M6143 1324496 dtn2_12 ADB2 140 N 
11973.8130 M6144 2157080 dtn1_7 ADB2 140 N 
11974.1976 M6145 1110129 dtn2_13 ADB2 140 N 
11974.2713 M6146 2760881 dtn1_7 ADB2 140 N 
11978.5444 M6147 2601326 dtn1_7 ADB2 140 N 
11979.0158 M6148 1150523 dtn1_9 ADB2 140 N 
11982.6112 M6149 1852032 dtn2_15 ADB2 140 N 
11984.1790 M6150 1968448 dtn1_9 ADB2 140 N 
11991.5524 M6151 2433904 dtn2_11 ADB2 140 N 
11996.9212 M6152 1075751 dtn2_13 ADB2 140 N 
12000.8634 M6153 2985091 dtn2_14 ADB2 140 N 
12001.7343 M6154 2621514 dtn1_8 ADB2 140 N 
12002.3227 M6155 2932562 dtn2_14 ADB2 140 N 
12003.8114 M6156 1260016 dtn2_15 ADB2 140 N 
12005.1837 M6157 2641549 dtn1_8 ADB2 140 N 
12005.3323 M6158 1178871 dtn1_9 ADB2 140 N 
12006.2055 M6159 1614336 dtn1_7 ADB2 140 N 
12007.3228 M6160 1037347 dtn2_15 ADB2 140 N 
12009.2055 M6161 2295962 dtn2_12 ADB2 140 N 
12016.1856 M6162 2342671 dtn1_10 ADB2 140 N 
12017.8624 M6163 1830797 dtn1_8 ADB2 140 N 
12018.7099 M6164 1968378 dtn1_6 ADB2 140 N 
12020.1893 M6165 1614737 dtn2_13 ADB2 140 N 
12024.1568 M6166 1903927 dtn1_7 ADB2 140 N 
12026.5795 M6167 2959753 dtn1_7 ADB2 140 N 
12026.8930 M6168 2460069 dtn2_11 ADB2 140 N 
12029.1359 M6169 1323120 dtn1_10 ADB2 140 N 
12030.5860 M6170 1957965 dtn1_6 ADB2 140 N 
12031.7772 M6171 1634297 dtn2_13 ADB2 140 N 
12038.7382 M6172 2271673 dtn2_12 ADB2 140 N 
12038.7739 M6173 1810703 dtn2_13 ADB2 140 N 
12039.4916 M6174 1406314 dtn2_13 ADB2 140 N 
12040.5035 M6175 1762664 dtn1_9 ADB2 140 N 
12041.8779 M6176 1643457 dtn1_7 ADB2 140 N 
12042.5577 M6177 1719814 dtn2_14 ADB2 140 N 
12044.9852 M6178 1325564 dtn2_15 ADB2 140 N 
12046.0574 M6179 2947107 dtn2_15 ADB2 140 N 
12046.6155 M6180 1311718 dtn1_7 ADB2 140 N 
12046.7808 M6181 1009456 dtn2_15 ADB2 140 N 
12048.3396 M6182 1233542 dtn2_14 ADB2 140 N 
12050.8955 M6183 1675786 dtn2_14 ADB2 140 N 
12051.8197 M6184 2971075 dtn1_8 ADB2 140 N 
12052.1669 M6185 1568602 dtn2_12 ADB2 140 N 
12053.8732 M6186 2441214 dtn1_8 ADB2 140 N 
12061.5819 M6187 2870666 dtn1_7 ADB2 140 N 
12062.8763 M6188 2136017 dtn1_8 ADB2 140 N 
12067.5994 M6189 1283069 dtn2_15 ADB2 140 N 
12072.1752 M6190 2192074 dtn2_11 ADB2 140 N 
12073.5572 M6191 2264751 dtn1_10 ADB2 140 N 
12074.0336 M6192 2906484 dtn2_14 ADB2 140 N 
12078.0213 M6193 2557102 dtn1_7 ADB2 140 N 
12078.2719 M6194 1116126 dtn2_14 ADB2 140 N 
12080.4625 M6195 1443422 dtn2_11 ADB2 140 N 
12082.7895 M6196 2668201 dtn2_13 ADB2 140 N 
12084.1971 M6197 1151776 dtn2_13 ADB2 140 N 
12084.2837 M6198 1937534 dtn1_7 ADB2 140 N 
12084.5224 M6199 1733928 dtn1_9 ADB2 140 N 
12085.5787 N80 1000000 ADB2 dtn2_11 140 N 
12088.8577 M6200 2907221 dtn2_12 ADB2 140 N 
12089.3738 M6201 2259017 dtn1_8 ADB2 140 N 
12089.4072 M6202 1395348 dtn2_13 ADB2 140 N 
12090.1025 M6203 1282626 dtn1_8 ADB2 140 N 
12094.3430 M6204 2286131 dtn2_12 ADB2 140 N 
12095.5528 M6205 1147560 dtn2_15 ADB2 140 N 
12096.3518 M6206 1243189 dtn2_14 ADB2 140 N 
12096.4928 M6207 2865817 dtn2_15 ADB2 140 N 
12096.5156 M6208 1536481 dtn1_10 ADB2 140 N 
12098.7862 M6209 2007342 dtn2_15 ADB2 140 N 
12100.9229 M6210 2613310 dtn2_11 ADB2 140 N 
12102.5462 M6211 1132427 dtn1_9 ADB2 140 N 
12102.7437 M6212 1160336 dtn1_9 ADB2 140 N 
12108.5921 M6213 1084226 dtn2_12 ADB2 140 N 
12110.9978 M6214 1865358 dtn1_8 ADB2 140 N 
12113.2617 M6215 1594680 dtn2_11 ADB2 140 N 
12114.9610 M6216 2435662 dtn1_9 ADB2 140 N 
12115.0963 M6217 1929063 dtn1_10 ADB2 140 N 
12115.7570 M6218 2085607 dtn2_13 ADB2 140 N 
12117.9929 M6219 2112383 dtn2_12 ADB2 140 N 
12121.1561 M6220 1530618 dtn1_10 ADB2 140 N 
12122.6536 M6221 2648321 dtn2_14 ADB2 140 N 
12123.2652 M6222 2582509 dtn1_8 ADB2 140 N 
12125.4923 M6223 1219597 dtn2_11 ADB2 140 N 
12127.7395 M6224 2987083 dtn1_7 ADB2 140 N 
12128.4802 M6225 2541118 dtn2_15 ADB2 140 N 
12131.9546 M6226 1768643 dtn1_6 ADB2 140 N 
12134.4520 M6227 2405399 dtn1_9 ADB2 140 N 
12135.3954 M6228 1610629 dtn1_8 ADB2 140 N 
12135.5259 M6229 2496536 dtn1_6 ADB2 140 N 
12139.3250 M6230 1201861 dtn2_13 ADB2 140 N 
12140.4932 M6231 2910000 dtn1_10 ADB2 140 N 
12143.2625 N81 1000000 ADB2 dtn2_12 140 N 
12146.8052 M6232 1040578 dtn1_7 ADB2 140 N 
12147.7057 M6233 2359678 dtn1_7 ADB2 140 N 
12155.5729 M6234 1910639 dtn1_6 ADB2 140 N 
12155.9724 M6235 2867262 dtn2_15 ADB2 140 N 
12156.1314 M6236 2807009 dtn2_11 ADB2 140 N 
12157.3055 M6237 1715995 dtn2_15 ADB2 140 N 
12159.6045 M6238 1764176 dtn1_10 ADB2 140 N 
12160.2654 M6239 1074319 dtn2_11 ADB2 140 N 
12160.4674 M6240 1483926 dtn1_7 ADB2 140 N 
12161.4822 M6241 2116023 dtn2_13 ADB2 140 N 
12161.9919 M6242 2149043 dtn2_11 ADB2 140 N 
12163.6819 M6243 2350609 dtn2_13 ADB2 140 N 
12166.0251 M6244 2299285 dtn1_9 ADB2 140 N 
12168.3236 M6245 2509762 dtn1_7 ADB2 140 N 
12169.2911 M6246 2343764 dtn2_12 ADB2 140 N 
12173.2205 M6247 2587302 dtn1_7 ADB2 140 N 
12174.8082 M6248 2959972 dtn2_13 ADB2 140 N 
12175.0620 M6249 2154744 dtn1_6 ADB2 140 N 
12179.7459 M6250 1771842 dtn2_11 ADB2 140 N 
12181.0520 M6251 2925597 dtn1_8 ADB2 140 N 
12181.6430 M6252 2871236 dtn2_13 ADB2 140 N 
12181.9094 M6253 1453862 dtn1_8 ADB2 140 N 
12184.6787 M6254 1089118 dtn2_15 ADB2 140 N 
12187.4264 M6255 1318469 dtn1_6 ADB2 140 N 
12188.6633 M6256 1018692 dtn1_8 ADB2 140 N 
12189.1557 M6257 2362131 dtn2_11 ADB2 140 N 
12192.9582 M6258 1736696 dtn1_8 ADB2 140 N 
12194.2671 M6259 2215716 dtn2_13 ADB2 140 N 
12196.5502 M6260 1411819 dtn1_8 ADB2 140 N 
12200.0526 M6261 1295107 dtn2_13 ADB2 140 N 
12201.8804 M6262 1192841 dtn2_11 ADB2 140 N 
12201.9126 M6263 2286030 dtn2_11 ADB2 140 N 
12202.9244 M6264 1918984 dtn2_12 ADB2 140 N 
12205.2405 M6265 1957597 dtn2_13 ADB2 140 N 
12206.2875 M6266 2351641 dtn2_12 ADB2 140 N 
12208.4909 M6267 1717337 dtn1_6 ADB2 140 N 
12209.3847 M6268 1195936 dtn2_14 ADB2 140 N 
12209.3953 M6269 1301493 dtn2_12 ADB2 140 N 
12213.5763 M6270 1258935 dtn1_6 ADB2 140 N 
12218.2086 M6271 2409717 dtn2_14 ADB2 140 N 
12221.3299 M6272 2801018 dtn1_6 ADB2 140 N 
12224.2244 M6273 1197164 dtn2_12 ADB2 140 N 
12226.0155 M6274 2470679 dtn1_9 ADB2 140 N 
12228.4878 M6275 2955296 dtn2_13 ADB2 140 N 
12232.4150 N82 1000000 ADB2 dtn1_6 140 N 
12237.5429 M6276 2881362 dtn2_13 ADB2 140 N 
12237.5685 M6277 1652795 dtn2_11 ADB2 140 N 
12242.6260 M6278 1063253 dtn2_11 ADB2 140 N 
12242.6676 M6279 2305663 dtn2_14 ADB2 140 N 
12243.7770 M6280 1273249 dtn1_10 ADB2 140 N 
12244.5080 M6281 2843224 dtn2_11 ADB2 140 N 
12245.1924 M6282 2048075 dtn1_6 ADB2 140 N 
12249.6278 M6283 1237712 dtn1_10 ADB2 140 N 
12253.1327 M6284 1665294 dtn2_14 ADB2 140 N 
12254.2816 M6285 1011576 dtn1_9 ADB2 140 N 
12258.6873 M6286 2719001 dtn2_14 ADB2 140 N 
12262.4352 M6287 2163076 dtn1_8 ADB2 140 N 
12266.9220 M6288 2099324 dtn1_10 ADB2 140 N 
12268.9354 M6289 1130107 dtn1_9 ADB2 140 N 
12269.2111 M6290 1055674 dtn2_15 ADB2 140 N 
12270.4565 M6291 1835250 dtn1_10 ADB2 140 N 
12272.2147 M6292 2939703 dtn2_13 ADB2 140 N 
12273.1518 M6293 1129070 dtn1_9 ADB2 140 N 
12275.7103 M6294 1409093 dtn2_13 ADB2 140 N 
12277.0634 M6295 2793006 dtn2_12 ADB2 140 N 
12277.3911 M6296 2808387 dtn1_8 ADB2 140 N 
12279.2370 M6297 1391025 dtn1_6 ADB2 140 N 
12279.5880 M6298 1784656 dtn2_15 ADB2 140 N 
12280.5905 M6299 2941439 dtn1_7 ADB2 140 N 
