# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
6580.9000 M3308 1339180 1 111.6933 dtn1_10 ADB2 138 N dtn1_10->ADB2
6588.1000 M3343 1799679 1 65.2335 dtn1_10 ADB2 138 N dtn1_10->ADB2
6593.4000 M3307 1321924 1 127.2003 dtn1_10 ADB2 137 N dtn1_10->ADB2
6602.8000 M3232 2338357 1 283.8972 dtn1_10 ADB2 135 N dtn1_10->ADB2
6609.9000 M3212 1755847 1 335.6525 dtn1_10 ADB2 134 N dtn1_10->ADB2
6619.1000 M3181 2287075 1 409.2415 dtn1_10 ADB2 133 N dtn1_10->ADB2
6623.8000 M3304 1169208 1 161.5754 dtn1_10 ADB2 137 N dtn1_10->ADB2
6634.5000 M3153 2654897 1 490.1605 dtn1_10 ADB2 131 N dtn1_10->ADB2
6641.5000 M3164 1731750 1 467.0178 dtn1_10 ADB2 132 N dtn1_10->ADB2
6652.3000 M3245 2686785 1 312.0327 dtn1_10 ADB2 134 N dtn1_10->ADB2
6663.7000 M3263 2833738 1 291.5731 dtn1_10 ADB2 135 N dtn1_10->ADB2
6668.8000 M3184 1258122 1 454.2751 dtn1_10 ADB2 132 N dtn1_10->ADB2
6673.7000 M3272 1221190 1 284.3408 dtn1_10 ADB2 135 N dtn1_10->ADB2
6680.4000 M3141 1665647 1 555.8417 dtn1_10 ADB2 130 N dtn1_10->ADB2
6686.0000 M3349 1388291 1 155.3691 dtn1_10 ADB2 137 N dtn1_10->ADB2
6695.3000 M3340 1823058 4 176.7835 dtn2_11 ADB2 137 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
6695.8000 M3363 1093222 4 131.6441 dtn2_11 ADB2 137 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
6705.6000 M3358 2445446 1 158.0664 dtn1_9 ADB2 137 N dtn1_9->ADB2
6717.1000 M3402 2865297 1 64.0888 dtn1_9 ADB2 138 N dtn1_9->ADB2
6721.4000 M3369 1065710 1 144.2517 dtn1_9 ADB2 137 N dtn1_9->ADB2
6728.2000 M3425 1677267 1 45.1234 dtn1_9 ADB2 139 N dtn1_9->ADB2
6738.0000 M3389 2433113 1 128.7504 dtn1_9 ADB2 137 N dtn1_9->ADB2
6747.4000 M3269 2347824 2 359.6666 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
6758.3000 M3429 2722222 1 71.3834 dtn1_9 ADB2 138 N dtn1_9->ADB2
6764.1000 N36 1000000 1 34.7237 ADB2 dtn1_8 139 N ADB2->dtn1_8
6769.9000 M3417 1431908 1 98.1951 dtn1_8 ADB2 138 N dtn1_8->ADB2
6777.2000 M3380 1806881 1 177.6866 dtn1_8 ADB2 137 N dtn1_8->ADB2
6783.6000 M3206 1593132 3 529.7477 dtn1_8 ADB2 131 N dtn1_8->dtn1_7->dtn1_8->ADB2
6789.7000 M3339 1509780 1 272.0431 dtn1_8 ADB2 135 N dtn1_8->ADB2
6794.1000 M3392 1082252 1 167.7301 dtn1_8 ADB2 137 N dtn1_8->ADB2
6804.3000 M3142 2530695 3 679.3713 dtn1_8 ADB2 128 N dtn1_8->dtn1_7->dtn1_8->ADB2
6813.6000 M3438 2317586 1 106.5623 dtn1_8 ADB2 138 N dtn1_8->ADB2
6822.3000 M3410 2169374 1 157.9728 dtn1_8 ADB2 137 N dtn1_8->ADB2
6833.2000 M3494 2718614 1 32.7725 dtn1_8 ADB2 139 N dtn1_8->ADB2
6838.4000 M3473 1285823 1 75.8588 dtn1_8 ADB2 138 N dtn1_8->ADB2
6845.1000 M3338 1663308 1 328.5008 dtn1_8 ADB2 134 N dtn1_8->ADB2
6852.1950 M3413 1768170 1 183.3044 dtn1_8 ADB2 136 N dtn1_8->ADB2
6864.0000 M3415 2944316 1 194.8833 dtn1_8 ADB2 136 N dtn1_8->ADB2
6871.7000 M3448 1902565 1 155.4892 dtn1_8 ADB2 137 N dtn1_8->ADB2
6876.8000 M3313 1261848 2 401.0344 dtn1_7 ADB2 133 N dtn1_7->dtn1_8->ADB2
6883.3000 M3344 1622791 1 357.9171 dtn1_8 ADB2 134 N dtn1_8->ADB2
6892.5000 M3393 2282820 1 265.0090 dtn1_8 ADB2 135 N dtn1_8->ADB2
6896.9000 M3436 1078293 1 191.6950 dtn1_8 ADB2 136 N dtn1_8->ADB2
6901.0000 M3285 1007213 2 483.5754 dtn1_7 ADB2 131 N dtn1_7->dtn1_8->ADB2
6906.7000 M3266 1419673 2 526.7322 dtn1_7 ADB2 131 N dtn1_7->dtn1_8->ADB2
6917.2000 M3523 2621656 1 58.6883 dtn1_8 ADB2 139 N dtn1_8->ADB2
6928.2000 M3403 2733416 1 272.3354 dtn1_8 ADB2 135 N dtn1_8->ADB2
6939.4000 M3445 2794794 1 226.3020 dtn1_8 ADB2 136 N dtn1_8->ADB2
6948.9000 M3384 2369401 1 346.8771 dtn1_8 ADB2 134 N dtn1_8->ADB2
6956.7000 M3342 1931521 1 435.0281 dtn1_8 ADB2 132 N dtn1_8->ADB2
6964.8000 M3540 2002479 1 81.6878 dtn1_8 ADB2 138 N dtn1_8->ADB2
6969.8000 M3580 1238734 1 11.9262 dtn1_8 ADB2 139 N dtn1_8->ADB2
6981.5000 M3576 2914351 1 30.7736 dtn1_8 ADB2 139 N dtn1_8->ADB2
6987.7000 M3334 1530656 2 482.0545 dtn1_7 ADB2 131 N dtn1_7->dtn1_8->ADB2
6999.5000 M3178 2934093 3 792.9404 dtn1_8 ADB2 126 N dtn1_8->dtn1_7->dtn1_8->ADB2
7007.2000 M3538 1903557 1 125.2740 dtn1_8 ADB2 137 N dtn1_8->ADB2
7012.1000 M3596 1204860 1 23.6317 dtn1_8 ADB2 139 N dtn1_8->ADB2
7024.0000 M3545 2974391 1 127.5308 dtn1_8 ADB2 137 N dtn1_8->ADB2
7029.4000 M3553 1331313 1 117.9773 dtn1_8 ADB2 138 N dtn1_8->ADB2
7036.1000 M3583 1654656 1 74.1844 dtn1_8 ADB2 138 N dtn1_8->ADB2
7047.4000 M3569 2824820 1 102.1272 dtn1_8 ADB2 138 N dtn1_8->ADB2
7058.7000 M3503 2816743 1 239.9123 dtn1_8 ADB2 136 N dtn1_8->ADB2
7065.3000 M3606 1630347 1 59.3734 dtn1_8 ADB2 139 N dtn1_8->ADB2
7069.9000 M3527 1127306 1 205.4121 dtn1_8 ADB2 136 N dtn1_8->ADB2
7080.6000 M3554 2657048 1 167.9672 dtn1_8 ADB2 137 N dtn1_8->ADB2
7091.6000 M3620 2740007 1 53.5615 dtn1_8 ADB2 139 N dtn1_8->ADB2
7098.2000 M3621 1640291 1 57.2408 dtn1_8 ADB2 139 N dtn1_8->ADB2
7109.5000 M3636 2801175 1 18.6201 dtn1_8 ADB2 139 N dtn1_8->ADB2
7114.6000 M3441 1258318 1 405.3517 dtn1_8 ADB2 133 N dtn1_8->ADB2
7123.0000 M3646 2099996 1 10.6716 dtn1_8 ADB2 139 N dtn1_8->ADB2
7131.8000 M3628 2180646 1 61.7132 dtn1_8 ADB2 138 N dtn1_8->ADB2
7137.0000 M3499 1286363 1 323.7199 dtn1_8 ADB2 134 N dtn1_8->ADB2
7148.7000 M3655 2902446 1 11.7878 dtn1_8 ADB2 139 N dtn1_8->ADB2
7155.7000 M3661 1725181 1 8.3091 dtn1_8 ADB2 139 N dtn1_8->ADB2
7160.1000 M3664 1097298 1 9.1677 dtn1_8 ADB2 139 N dtn1_8->ADB2
7166.8000 M3668 1674251 1 9.9087 dtn1_8 ADB2 139 N dtn1_8->ADB2
7167.4000 M3471 1303753 4 409.7063 dtn2_15 ADB2 133 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
7168.6000 M3387 2818813 4 562.9055 dtn2_11 ADB2 130 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
7174.4677 M3615 1459274 1 145.3816 dtn1_6 ADB2 137 N dtn1_6->ADB2
7184.9000 M3679 2588229 1 11.5783 dtn1_6 ADB2 139 N dtn1_6->ADB2
7196.0000 M3595 2762336 2 208.5337 dtn1_7 ADB2 136 N dtn1_7->dtn1_6->ADB2
7201.0000 M3507 1226136 2 373.8021 dtn1_7 ADB2 133 N dtn1_7->dtn1_6->ADB2
7207.7000 M3560 1666751 2 285.1896 dtn1_7 ADB2 135 N dtn1_7->dtn1_6->ADB2
7212.7000 M3695 1248863 1 5.7760 dtn1_6 ADB2 139 N dtn1_6->ADB2
7222.5000 M3611 2449019 2 209.5408 dtn1_7 ADB2 136 N dtn1_7->dtn1_6->ADB2
7232.9000 M3534 2584397 2 354.4056 dtn1_7 ADB2 134 N dtn1_7->dtn1_6->ADB2
7238.7000 M3605 1427917 1 233.5189 dtn1_6 ADB2 136 N dtn1_6->ADB2
7244.4000 M3604 1410398 2 240.5915 dtn1_7 ADB2 135 N dtn1_7->dtn1_6->ADB2
7253.4000 M3478 2230664 2 484.9500 dtn1_7 ADB2 131 N dtn1_7->dtn1_6->ADB2
7259.7000 M3472 1572131 2 501.8802 dtn1_7 ADB2 131 N dtn1_7->dtn1_6->ADB2
7269.1000 M3713 2327864 1 17.2977 dtn1_6 ADB2 139 N dtn1_6->ADB2
7277.2000 M3573 2019673 2 329.7226 dtn1_7 ADB2 134 N dtn1_7->dtn1_6->ADB2
7289.0000 M3614 2935930 1 269.9194 dtn1_6 ADB2 135 N dtn1_6->ADB2
7296.6000 M3660 1961147 4 150.0914 dtn2_15 ADB2 137 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
7303.6000 M3726 1728786 1 28.1769 dtn1_8 ADB2 139 N dtn1_8->ADB2
7309.6000 M3543 1493334 2 422.0654 dtn1_7 ADB2 132 N dtn1_7->dtn1_8->ADB2
7319.5000 M3549 2458211 2 414.4259 dtn1_7 ADB2 133 N dtn1_7->dtn1_8->ADB2
7324.3000 M3696 1183384 1 112.9058 dtn1_8 ADB2 138 N dtn1_8->ADB2
7331.5000 M3669 1792572 2 167.4925 dtn1_7 ADB2 137 N dtn1_7->dtn1_8->ADB2
7336.7000 M3670 1275638 2 169.7046 dtn1_7 ADB2 137 N dtn1_7->dtn1_8->ADB2
7343.3000 M3619 1639611 2 309.5512 dtn1_7 ADB2 134 N dtn1_7->dtn1_8->ADB2
7352.6000 M3496 2321208 2 546.5070 dtn1_7 ADB2 130 N dtn1_7->dtn1_8->ADB2
7363.8000 M3714 2775535 1 103.9348 dtn1_8 ADB2 138 N dtn1_8->ADB2
7367.9000 M3609 1009909 2 358.7567 dtn1_7 ADB2 134 N dtn1_7->dtn1_8->ADB2
7377.6000 M3747 2404409 1 62.9521 dtn1_8 ADB2 138 N dtn1_8->ADB2
7388.4000 M3771 2689927 1 41.9947 dtn1_8 ADB2 139 N dtn1_8->ADB2
7394.7000 M3712 1572393 1 149.0449 dtn1_8 ADB2 137 N dtn1_8->ADB2
7401.7000 M3743 1739886 1 92.3827 dtn1_8 ADB2 138 N dtn1_8->ADB2
7413.4000 M3799 2923161 1 16.2632 dtn1_8 ADB2 139 N dtn1_8->ADB2
7425.3000 M3806 2966229 1 14.6520 dtn1_8 ADB2 139 N dtn1_8->ADB2
7433.2000 M3756 1974750 1 104.2969 dtn1_8 ADB2 138 N dtn1_8->ADB2
7440.3000 M3801 1753726 1 34.4385 dtn1_8 ADB2 139 N dtn1_8->ADB2
7448.7000 M3515 2081721 2 602.3825 dtn1_7 ADB2 129 N dtn1_7->dtn1_8->ADB2
7458.6000 M3719 2473950 1 194.4959 dtn1_8 ADB2 136 N dtn1_8->ADB2
7469.1000 M3828 2621886 1 14.2996 dtn1_8 ADB2 139 N dtn1_8->ADB2
7475.7000 M3752 1628202 1 157.3638 dtn1_8 ADB2 137 N dtn1_8->ADB2
7484.5000 M3704 1489640 4 258.4528 dtn2_15 ADB2 135 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
7488.9000 M3682 1053441 2 312.9317 dtn1_9 ADB2 134 N dtn1_9->dtn1_10->ADB2
7495.8000 M3789 1712116 1 116.2784 dtn1_10 ADB2 138 N dtn1_10->ADB2
7506.4000 M3834 2634510 1 47.0555 dtn1_10 ADB2 139 N dtn1_10->ADB2
7517.9000 M3699 2852942 2 301.1898 dtn1_9 ADB2 134 N dtn1_9->dtn1_10->ADB2
7524.8000 M3630 1723558 2 447.7909 dtn1_9 ADB2 132 N dtn1_9->dtn1_10->ADB2
7533.6000 M3805 2184747 1 123.9562 dtn1_10 ADB2 137 N dtn1_10->ADB2
7540.5000 M3220 1711744 3 1251.1508 dtn1_10 ADB2 119 N dtn1_10->dtn1_9->dtn1_10->ADB2
7550.5000 M3155 2485747 3 1396.3125 dtn1_10 ADB2 116 N dtn1_10->dtn1_9->dtn1_10->ADB2
7557.7000 M3837 1799215 1 89.1461 dtn1_10 ADB2 138 N dtn1_10->ADB2
7564.8000 M3814 1750831 2 131.9923 dtn1_9 ADB2 137 N dtn1_9->dtn1_10->ADB2
7575.7000 M3804 2708138 1 166.8680 dtn1_10 ADB2 137 N dtn1_10->ADB2
7583.3000 M3697 1884811 2 371.8310 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
7593.1000 M3807 2449571 2 173.6860 dtn1_9 ADB2 137 N dtn1_9->dtn1_10->ADB2
7602.1000 M3709 2235065 2 365.1995 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
7607.1000 M3599 1246311 2 610.6178 dtn1_9 ADB2 129 N dtn1_9->dtn1_10->ADB2
7611.9000 M3351 1197520 3 1078.8226 dtn1_10 ADB2 122 N dtn1_10->dtn1_9->dtn1_10->ADB2
7616.0000 M3765 1004752 2 277.5064 dtn1_9 ADB2 135 N dtn1_9->dtn1_10->ADB2
7621.5000 M3881 1351171 1 75.9482 dtn1_10 ADB2 138 N dtn1_10->ADB2
7628.3000 M3857 1694016 1 120.8197 dtn1_10 ADB2 137 N dtn1_10->ADB2
7632.6000 M3718 1074380 2 369.1839 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
7644.5000 M3918 2968816 1 24.1620 dtn1_10 ADB2 139 N dtn1_10->ADB2
7649.6000 M3883 1272706 1 100.8189 dtn1_10 ADB2 138 N dtn1_10->ADB2
7655.6000 M3825 1492114 1 202.4483 dtn1_10 ADB2 136 N dtn1_10->ADB2
7663.7000 M3790 2015847 1 284.0886 dtn1_10 ADB2 135 N dtn1_10->ADB2
7669.1000 M3931 1340632 1 37.6496 dtn1_10 ADB2 139 N dtn1_10->ADB2
7673.8000 M3659 1155312 2 528.4145 dtn1_9 ADB2 131 N dtn1_9->dtn1_10->ADB2
7682.4000 M3808 2139788 1 261.7381 dtn1_10 ADB2 135 N dtn1_10->ADB2
7693.6000 M3862 2784218 1 177.6793 dtn1_10 ADB2 137 N dtn1_10->ADB2
7700.6000 M3910 1735326 1 93.7231 dtn1_10 ADB2 138 N dtn1_10->ADB2
7710.5000 M3567 2455274 2 766.1027 dtn1_9 ADB2 127 N dtn1_9->dtn1_10->ADB2
7716.7000 M3943 1538488 1 49.0302 dtn1_10 ADB2 139 N dtn1_10->ADB2
7725.5000 M3827 2179193 1 270.7358 dtn1_10 ADB2 135 N dtn1_10->ADB2
7733.7000 M3948 2041463 1 58.7039 dtn1_10 ADB2 139 N dtn1_10->ADB2
7743.4000 M3971 2400960 1 31.6372 dtn1_10 ADB2 139 N dtn1_10->ADB2
7747.8000 M3954 1096333 1 57.5297 dtn1_10 ADB2 139 N dtn1_10->ADB2
7752.6000 N44 1000000 1 16.6184 ADB2 dtn1_8 139 N ADB2->dtn1_8
7753.1000 M3706 1163323 4 521.0113 dtn2_15 ADB2 131 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
7754.1000 M3851 2458653 4 261.9043 dtn2_15 ADB2 135 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
7759.5000 M3912 1322312 1 150.1324 dtn1_9 ADB2 137 N dtn1_9->ADB2
7770.7000 M3820 2786549 1 326.4580 dtn1_9 ADB2 134 N dtn1_9->ADB2
7781.9000 M3895 2775529 1 203.7942 dtn1_9 ADB2 136 N dtn1_9->ADB2
7788.1000 M3977 1539591 1 64.0176 dtn1_9 ADB2 138 N dtn1_9->ADB2
7798.8000 M3986 2668856 1 60.9578 dtn1_9 ADB2 138 N dtn1_9->ADB2
7807.9000 M3919 2268453 1 185.4613 dtn1_9 ADB2 136 N dtn1_9->ADB2
7815.6000 M3998 1910306 1 52.7219 dtn1_9 ADB2 139 N dtn1_9->ADB2
7822.3000 M3968 1654979 1 113.9321 dtn1_9 ADB2 138 N dtn1_9->ADB2
7832.9000 M4000 2638067 1 68.6025 dtn1_9 ADB2 138 N dtn1_9->ADB2
7840.9000 M3861 1976889 1 329.9580 dtn1_9 ADB2 134 N dtn1_9->ADB2
7847.2000 M3818 1574171 1 408.4002 dtn1_9 ADB2 133 N dtn1_9->ADB2
7854.3000 M4034 1756638 1 23.7468 dtn1_9 ADB2 139 N dtn1_9->ADB2
7862.4000 M3722 2016125 1 593.8134 dtn1_9 ADB2 130 N dtn1_9->ADB2
7871.1000 M3863 2164813 1 352.7040 dtn1_9 ADB2 134 N dtn1_9->ADB2
7882.4000 M3900 2809476 1 298.9219 dtn1_9 ADB2 135 N dtn1_9->ADB2
7888.2000 M3930 1436751 1 257.6056 dtn1_9 ADB2 135 N dtn1_9->ADB2
7895.0000 M3843 1690933 1 418.7384 dtn1_9 ADB2 133 N dtn1_9->ADB2
7906.0000 M4048 2745367 1 52.1390 dtn1_9 ADB2 139 N dtn1_9->ADB2
7915.0000 M4016 2230277 1 112.1247 dtn1_9 ADB2 138 N dtn1_9->ADB2
7924.4000 M3850 2329581 1 433.4154 dtn1_9 ADB2 132 N dtn1_9->ADB2
7929.6000 M4070 1278353 1 33.3634 dtn1_9 ADB2 139 N dtn1_9->ADB2
7933.8000 M3717 1037498 1 670.4658 dtn1_9 ADB2 128 N dtn1_9->ADB2
7944.6000 M4050 2219210 1 88.3780 dtn1_8 ADB2 138 N dtn1_8->ADB2
7954.4000 M4037 2432072 1 118.4264 dtn1_8 ADB2 138 N dtn1_8->ADB2
7959.0000 M4057 1130311 1 85.9590 dtn1_8 ADB2 138 N dtn1_8->ADB2
7968.6000 M4038 2379728 1 129.6811 dtn1_8 ADB2 137 N dtn1_8->ADB2
7978.7000 M4045 2523691 1 129.0233 dtn1_8 ADB2 137 N dtn1_8->ADB2
7990.0000 M4042 2807231 1 144.1470 dtn1_8 ADB2 137 N dtn1_8->ADB2
7994.7000 M4113 1151880 1 14.2527 dtn1_8 ADB2 139 N dtn1_8->ADB2
8003.0000 M3967 2071432 1 296.6731 dtn1_8 ADB2 135 N dtn1_8->ADB2
8009.0000 M4033 1493763 1 181.3264 dtn1_8 ADB2 136 N dtn1_8->ADB2
8014.1000 M4088 1255722 1 83.7873 dtn1_8 ADB2 138 N dtn1_8->ADB2
8024.4000 M4047 2566347 1 174.0078 dtn1_8 ADB2 137 N dtn1_8->ADB2
8033.4000 M3944 2237941 1 361.8729 dtn1_8 ADB2 133 N dtn1_8->ADB2
8043.6000 M4135 2525339 1 24.3957 dtn1_8 ADB2 139 N dtn1_8->ADB2
8052.4000 M4077 2186411 1 148.3120 dtn1_8 ADB2 137 N dtn1_8->ADB2
8063.3000 M3965 2723038 1 358.0036 dtn1_8 ADB2 134 N dtn1_8->ADB2
8067.8000 M4107 1106893 1 100.9869 dtn1_8 ADB2 138 N dtn1_8->ADB2
8077.2000 M3958 2349018 1 382.2512 dtn1_8 ADB2 133 N dtn1_8->ADB2
8084.8000 M4053 1891736 1 216.5799 dtn1_8 ADB2 136 N dtn1_8->ADB2
8093.0000 M4022 2043204 1 279.6855 dtn1_8 ADB2 135 N dtn1_8->ADB2
8099.0781 M4141 1502303 1 68.0490 dtn1_8 ADB2 138 N dtn1_8->ADB2
8107.8000 M4100 2165244 1 159.5876 dtn1_8 ADB2 137 N dtn1_8->ADB2
8114.4000 M4109 1649368 1 145.4863 dtn1_8 ADB2 137 N dtn1_8->ADB2
8119.0000 M4084 1148401 1 199.1001 dtn1_8 ADB2 136 N dtn1_8->ADB2
8124.2000 M4089 1284021 1 192.8665 dtn1_8 ADB2 136 N dtn1_8->ADB2
8131.0000 M4005 1686111 1 352.4886 dtn1_8 ADB2 134 N dtn1_8->ADB2
8135.8000 M4127 1195666 1 139.5817 dtn1_8 ADB2 137 N dtn1_8->ADB2
8147.0000 M3988 2799590 1 408.1040 dtn1_8 ADB2 133 N dtn1_8->ADB2
8155.4000 M4102 2088941 1 203.6886 dtn1_8 ADB2 136 N dtn1_8->ADB2
8162.6000 M4049 1791380 1 307.5517 dtn1_8 ADB2 134 N dtn1_8->ADB2
8169.4000 M4179 1685121 1 46.1546 dtn1_8 ADB2 139 N dtn1_8->ADB2
8175.7000 M4031 1574879 1 350.7017 dtn1_8 ADB2 134 N dtn1_8->ADB2
8183.1000 M4200 1831565 1 21.7641 dtn1_8 ADB2 139 N dtn1_8->ADB2
8189.7000 M4175 1641541 1 76.0242 dtn1_8 ADB2 138 N dtn1_8->ADB2
8195.2000 M4187 1351759 1 61.5491 dtn1_8 ADB2 138 N dtn1_8->ADB2
8205.1000 M4205 2452266 1 28.5470 dtn1_8 ADB2 139 N dtn1_8->ADB2
8213.0000 M4013 1968557 1 417.9886 dtn1_8 ADB2 133 N dtn1_8->ADB2
8223.4000 M4167 2576430 1 124.3219 dtn1_8 ADB2 137 N dtn1_8->ADB2
8227.5000 M4164 1005050 1 140.5289 dtn1_8 ADB2 137 N dtn1_8->ADB2
8232.4000 M4140 1203759 1 205.9250 dtn1_8 ADB2 136 N dtn1_8->ADB2
8238.5000 M4183 1511584 1 108.9539 dtn1_8 ADB2 138 N dtn1_8->ADB2
8245.9000 M4136 1845698 1 223.1023 dtn1_8 ADB2 136 N dtn1_8->ADB2
8256.0000 M4219 2523010 1 54.8602 dtn1_8 ADB2 139 N dtn1_8->ADB2
8260.7000 M4245 1168251 1 18.2924 dtn1_8 ADB2 139 N dtn1_8->ADB2
8265.1000 M4250 1090207 1 7.7511 dtn1_8 ADB2 139 N dtn1_8->ADB2
8273.5000 M4248 2084444 1 17.3490 dtn1_8 ADB2 139 N dtn1_8->ADB2
8279.9000 M4242 1581231 1 41.3484 dtn1_8 ADB2 139 N dtn1_8->ADB2
8290.0000 M4247 2518138 1 38.0224 dtn1_8 ADB2 139 N dtn1_8->ADB2
8297.2000 M4236 1795544 1 65.9969 dtn1_8 ADB2 138 N dtn1_8->ADB2
8302.0000 M4263 1195685 1 7.0543 dtn1_8 ADB2 139 N dtn1_8->ADB2
8306.1000 M4266 1015577 1 4.9660 dtn1_8 ADB2 139 N dtn1_8->ADB2
8317.5000 M4148 2825616 2 272.0036 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
8328.0000 M4189 2608862 1 190.8157 dtn1_9 ADB2 136 N dtn1_9->ADB2
8338.0000 M4213 2480453 1 148.2059 dtn1_9 ADB2 137 N dtn1_9->ADB2
8348.8000 M4184 2694259 1 218.5492 dtn1_9 ADB2 136 N dtn1_9->ADB2
8356.9000 M4262 2017046 1 67.3742 dtn1_9 ADB2 138 N dtn1_9->ADB2
8366.8683 M4290 2490057 1 31.6063 dtn1_9 ADB2 139 N dtn1_9->ADB2
8378.0000 M4168 2759561 2 278.1953 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
8384.5000 M4257 1620206 1 113.9536 dtn1_9 ADB2 138 N dtn1_9->ADB2
8392.8000 M4198 2065334 2 238.3413 dtn1_10 ADB2 136 N dtn1_10->dtn1_9->ADB2
8397.9000 M4209 1263307 2 216.3549 dtn1_10 ADB2 136 N dtn1_10->dtn1_9->ADB2
8404.5000 M4147 1637599 2 359.7554 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
8415.4000 M4238 2707072 1 182.0972 dtn1_9 ADB2 136 N dtn1_9->ADB2
8425.6000 M4306 2548044 1 60.3004 dtn1_9 ADB2 138 N dtn1_9->ADB2
8429.7000 M4231 1018279 1 208.1189 dtn1_9 ADB2 136 N dtn1_9->ADB2
8436.1000 M4196 1593776 1 283.4355 dtn1_9 ADB2 135 N dtn1_9->ADB2
8440.7000 M4163 1138416 2 354.7073 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
8446.0000 M4317 1317472 1 51.4505 dtn1_9 ADB2 139 N dtn1_9->ADB2
8455.1000 M4295 2267017 1 107.5611 dtn1_9 ADB2 138 N dtn1_9->ADB2
8463.7000 M4181 2143432 1 339.8981 dtn1_9 ADB2 134 N dtn1_9->ADB2
8469.1000 M4228 1328861 1 251.4262 dtn1_9 ADB2 135 N dtn1_9->ADB2
8479.2000 M4211 2520709 1 291.0738 dtn1_9 ADB2 135 N dtn1_9->ADB2
8491.1000 M4305 2962477 1 128.2172 dtn1_9 ADB2 137 N dtn1_9->ADB2
8499.9000 M4223 2193235 1 293.4034 dtn1_9 ADB2 135 N dtn1_9->ADB2
8507.3000 M4203 1825661 1 334.5612 dtn1_9 ADB2 134 N dtn1_9->ADB2
8517.4000 M4296 2518111 1 168.0172 dtn1_9 ADB2 137 N dtn1_9->ADB2
8529.1000 M4192 2907870 1 386.9794 dtn1_9 ADB2 133 N dtn1_9->ADB2
8538.7000 M4191 2391926 1 399.2143 dtn1_9 ADB2 133 N dtn1_9->ADB2
8546.1000 M4380 1849427 1 21.5393 dtn1_9 ADB2 139 N dtn1_9->ADB2
8554.9000 M4367 2189707 1 53.6833 dtn1_9 ADB2 139 N dtn1_9->ADB2
8561.0000 M4207 1500675 1 381.0142 dtn1_9 ADB2 133 N dtn1_9->ADB2
8568.1000 M4350 1771950 1 106.2985 dtn1_9 ADB2 138 N dtn1_9->ADB2
8576.0000 M4379 1958539 1 54.0969 dtn1_9 ADB2 139 N dtn1_9->ADB2
8583.8000 M4397 1943374 1 16.7503 dtn1_9 ADB2 139 N dtn1_9->ADB2
8589.6000 M4404 1432083 1 9.0058 dtn1_9 ADB2 139 N dtn1_9->ADB2
8600.4000 M4258 2687398 1 321.2086 dtn1_9 ADB2 134 N dtn1_9->ADB2
8604.8000 M4318 1085769 1 208.8366 dtn1_9 ADB2 136 N dtn1_9->ADB2
8615.1000 M4302 2555002 1 255.7414 dtn1_10 ADB2 135 N dtn1_10->ADB2
8623.8000 M4349 2171453 1 162.8790 dtn1_10 ADB2 137 N dtn1_10->ADB2
8629.7000 M4301 1452229 1 270.7140 dtn1_10 ADB2 135 N dtn1_10->ADB2
8633.8682 M4396 1026459 1 68.0589 dtn1_10 ADB2 138 N dtn1_10->ADB2
8639.9000 M4370 1490587 1 135.7742 dtn1_10 ADB2 137 N dtn1_10->ADB2
8648.1000 M4398 2044695 1 78.2577 dtn1_10 ADB2 138 N dtn1_10->ADB2
8652.8000 M4332 1168549 1 223.9423 dtn1_10 ADB2 136 N dtn1_10->ADB2
8658.0000 M4303 1288724 1 298.5203 dtn1_10 ADB2 135 N dtn1_10->ADB2
8667.5000 M4437 2374528 1 26.9521 dtn1_10 ADB2 139 N dtn1_10->ADB2
8674.5000 M4368 1740349 1 173.0875 dtn1_10 ADB2 137 N dtn1_10->ADB2
8682.7000 M4452 2041113 1 25.1771 dtn1_10 ADB2 139 N dtn1_10->ADB2
8692.4000 M4265 2422936 1 394.3046 dtn1_10 ADB2 133 N dtn1_10->ADB2
8701.8000 M4412 2347677 1 103.0769 dtn1_10 ADB2 138 N dtn1_10->ADB2
8706.9000 M4311 1268181 1 332.8530 dtn1_10 ADB2 134 N dtn1_10->ADB2
8711.7000 M4326 1186302 1 294.5226 dtn1_10 ADB2 135 N dtn1_10->ADB2
8715.9000 M4269 1032810 1 412.3025 dtn1_10 ADB2 133 N dtn1_10->ADB2
8724.6000 M4243 2156152 1 485.2170 dtn1_10 ADB2 131 N dtn1_10->ADB2
